"week","rank_away","rank_home","game_type","neutral","q1_home","q2_home","q3_home","q4_home","first_downs_home","fum_home","int_home","pen_num_home","pen_yards_home","possession_home","spread","home_win","Home Third Down Completion Rate ","Home Pass Completion Rate","home_season","Run-Pass Ratio","Rush Yards - Total Yards"
10,26,26,"regular","False",17,7,14,21,20,1,0,6,36,27.62,39,"Win",0.46153846153846156,0.6333333333333333,"Texas_2015",1.3333333333333333,0.5
13,26,26,"regular","False",0,10,14,21,19,1,1,8,64,29.83,-3,"Loss",0.2857142857142857,0.4782608695652174,"Texas_2015",2.0869565217391304,0.8629550321199143
1,10,26,"regular","False",7,14,10,6,26,0,1,11,104,27.3,3,"Win",0.4444444444444444,0.5925925925925926,"Texas_2016",2.185185185185185,0.4584139264990329
2,26,11,"regular","False",10,10,14,7,23,1,0,10,115,26.02,34,"Win",0.25,0.8214285714285714,"Texas_2016",1.6785714285714286,0.4110576923076923
7,26,26,"regular","False",0,3,21,3,28,1,1,9,100,28.73,21,"Win",0.55,0.6842105263157895,"Texas_2016",1.236842105263158,0.41386138613861384
9,8,26,"regular","False",14,9,3,9,19,1,1,4,23,27.08,1,"Win",0.4117647058823529,0.5714285714285714,"Texas_2016",2.4285714285714284,0.46897810218978103
11,16,26,"regular","False",3,10,7,0,33,2,1,5,50,33.7,-4,"Loss",0.29411764705882354,0.62,"Texas_2016",1.0,0.40671641791044777
13,26,26,"regular","False",3,3,3,0,19,0,1,6,42,30.23,-22,"Loss",0.21052631578947367,0.41025641025641024,"Texas_2016",1.1794871794871795,0.4643734643734644
1,26,23,"regular","False",7,7,20,7,26,1,1,11,117,30.27,-10,"Loss",0.5,0.6415094339622641,"Texas_2017",0.5849056603773585,0.20718816067653276
2,26,26,"regular","False",7,14,14,21,32,0,0,6,68,38.98,56,"Win",0.6666666666666666,0.5517241379310345,"Texas_2017",2.0344827586206895,0.651685393258427
6,26,26,"regular","False",0,21,3,3,32,0,1,3,30,31.78,6,"Win",0.5333333333333333,0.5882352941176471,"Texas_2017",0.7843137254901961,0.304029304029304
7,12,26,"regular","True",0,10,7,7,23,0,0,5,33,28.23,-5,"Loss",0.47058823529411764,0.4883720930232558,"Texas_2017",0.9069767441860465,0.3247663551401869
8,10,26,"regular","False",0,7,3,0,13,0,1,8,73,25.75,-3,"Loss",0.17647058823529413,0.6111111111111112,"Texas_2017",0.9166666666666666,0.14840989399293286
11,26,26,"regular","False",28,7,0,7,18,1,1,8,68,29.62,15,"Win",0.29411764705882354,0.7058823529411765,"Texas_2017",1.1764705882352942,0.3045822102425876
13,26,26,"regular","False",7,13,0,3,18,2,2,5,37,31.27,-4,"Loss",0.3181818181818182,0.5686274509803921,"Texas_2017",0.6470588235294118,0.29896907216494845
2,26,26,"regular","False",14,7,0,7,24,1,0,8,65,34.48,7,"Win",0.4166666666666667,0.7777777777777778,"Texas_2018",1.7407407407407407,0.50418410041841
3,22,26,"regular","False",3,13,21,0,25,1,0,7,46,34.63,23,"Win",0.5263157894736842,0.47058823529411764,"Texas_2018",1.411764705882353,0.40609137055837563
4,17,26,"regular","False",7,3,14,7,20,0,0,4,25,34.05,15,"Win",0.3333333333333333,0.6875,"Texas_2018",1.40625,0.30517711171662126
7,26,9,"regular","False",3,20,0,0,25,0,1,8,52,32.3,6,"Win",0.5,0.6153846153846154,"Texas_2018",1.0512820512820513,0.4370179948586118
10,13,17,"regular","False",14,14,3,10,28,1,0,7,64,34.0,-1,"Loss",0.5454545454545454,0.6944444444444444,"Texas_2018",1.0833333333333333,0.3192307692307692
12,16,15,"regular","False",7,10,7,0,20,1,0,3,25,35.22,14,"Win",0.5333333333333333,0.88,"Texas_2018",1.84,0.4419753086419753
1,26,10,"regular","False",7,17,14,7,24,1,0,6,47,27.73,31,"Win",0.5333333333333333,0.7209302325581395,"Texas_2019",0.6976744186046512,0.3370044052863436
2,6,9,"regular","False",0,7,14,17,30,0,0,6,50,33.88,-7,"Loss",0.5333333333333333,0.6666666666666666,"Texas_2019",0.7708333333333334,0.22830188679245284
4,26,12,"regular","False",0,21,7,8,26,2,1,6,65,30.68,6,"Win",0.5714285714285714,0.7142857142857143,"Texas_2019",1.5357142857142858,0.4357429718875502
7,6,11,"regular","True",0,3,14,10,25,0,0,9,49,30.83,-7,"Loss",0.4,0.6842105263157895,"Texas_2019",0.9473684210526315,0.3225806451612903
8,26,15,"regular","False",14,7,3,26,33,1,1,8,86,28.48,2,"Win",0.6428571428571429,0.6888888888888889,"Texas_2019",0.8888888888888888,0.37460815047021945
11,16,26,"regular","False",0,7,10,10,24,0,1,9,85,31.32,3,"Win",0.36363636363636365,0.7586206896551724,"Texas_2019",1.2413793103448276,0.44863731656184486
14,26,26,"regular","False",6,22,14,7,29,0,0,9,100,34.15,25,"Win",0.5,0.6785714285714286,"Texas_2019",1.7142857142857142,0.42950819672131146
17,11,26,"post","True",3,7,14,14,22,0,1,4,38,28.57,28,"Win",0.4444444444444444,0.6842105263157895,"Texas_2019",1.9473684210526316,0.5273972602739726
2,26,14,"regular","False",21,24,7,7,28,0,0,6,55,25.72,56,"Win",0.5,0.7073170731707317,"Texas_2020",0.8048780487804879,0.3018867924528302
5,26,9,"regular","False",7,7,7,10,16,1,1,12,92,25.15,-2,"Loss",0.5,0.4722222222222222,"Texas_2020",0.6666666666666666,0.3917525773195876
8,26,26,"regular","False",0,13,14,0,19,0,1,5,50,32.12,11,"Win",0.5,0.6521739130434783,"Texas_2020",2.0434782608695654,0.3706293706293706
10,26,22,"regular","False",7,3,7,0,17,0,0,4,45,25.65,4,"Win",0.47058823529411764,0.4838709677419355,"Texas_2020",1.1612903225806452,0.4931129476584022
13,13,17,"regular","False",13,0,7,0,21,1,0,7,56,27.05,-3,"Loss",0.36363636363636365,0.6,"Texas_2020",1.1666666666666667,0.3236607142857143
1,23,21,"regular","False",7,7,14,10,21,0,0,7,64,33.22,20,"Win",0.6666666666666666,0.6923076923076923,"Texas_2021",1.6153846153846154,0.39080459770114945
3,26,26,"regular","False",16,28,14,0,26,0,1,2,12,29.43,58,"Win",0.7,0.8095238095238095,"Texas_2021",1.9523809523809523,0.6887096774193548
4,26,26,"regular","False",14,28,21,7,27,0,1,5,31,30.1,35,"Win",0.7142857142857143,0.782608695652174,"Texas_2021",2.260869565217391,0.5258215962441315
6,6,21,"regular","True",28,10,3,7,19,1,0,6,28,24.43,-7,"Loss",0.3333333333333333,0.5882352941176471,"Texas_2021",0.7941176470588235,0.24806201550387597
7,12,25,"regular","False",10,7,7,0,16,0,2,9,80,26.28,-8,"Loss",0.2857142857142857,0.5555555555555556,"Texas_2021",1.2222222222222223,0.4353312302839117
11,26,26,"regular","False",0,14,21,14,30,2,2,10,97,24.7,-1,"Loss",0.6363636363636364,0.673469387755102,"Texas_2021",0.6530612244897959,0.2857142857142857
13,26,26,"regular","False",7,9,3,3,20,0,1,2,15,33.5,5,"Win",0.5,0.75,"Texas_2021",1.8333333333333333,0.5485564304461942
1,26,26,"regular","False",14,10,21,7,22,0,1,5,25,24.57,42,"Win",0.38461538461538464,0.6896551724137931,"Texas_2022",1.0,0.34986945169712796
2,1,26,"regular","False",3,7,3,6,25,0,0,5,30,30.73,-1,"Loss",0.25,0.6764705882352942,"Texas_2022",0.9705882352941176,0.21293800539083557
3,26,21,"regular","False",0,17,14,10,21,0,0,9,88,23.65,21,"Win",0.36363636363636365,0.6521739130434783,"Texas_2022",1.565217391304348,0.6492374727668845
5,26,26,"regular","False",14,14,7,3,25,0,0,7,65,27.83,18,"Win",0.5555555555555556,0.7857142857142857,"Texas_2022",1.1428571428571428,0.24663677130044842
7,26,22,"regular","False",0,14,3,7,23,0,0,4,30,31.28,3,"Win",0.46153846153846156,0.6538461538461539,"Texas_2022",1.6538461538461537,0.5261707988980716
11,4,18,"regular","False",0,0,3,7,14,0,1,7,74,22.63,-7,"Loss",0.07692307692307693,0.4358974358974359,"Texas_2022",0.5641025641025641,0.1407035175879397
13,26,23,"regular","False",14,3,7,14,22,2,0,5,19,26.6,11,"Win",0.4444444444444444,0.75,"Texas_2022",3.0,0.5174129353233831
1,26,11,"regular","False",7,9,21,0,24,0,0,5,40,31.6,27,"Win",0.4,0.6111111111111112,"Texas_2023",1.0833333333333333,0.34497816593886466
3,26,4,"regular","False",3,7,0,21,13,1,0,6,40,21.22,21,"Win",0.3333333333333333,0.5238095238095238,"Texas_2023",1.4761904761904763,0.5854430379746836
5,24,3,"regular","False",10,3,13,14,33,0,1,4,34,39.68,26,"Win",0.6,0.7142857142857143,"Texas_2023",1.457142857142857,0.5083207261724659
6,12,3,"regular","True",7,10,3,10,25,1,2,9,70,32.18,-4,"Loss",0.35714285714285715,0.8421052631578947,"Texas_2023",1.0526315789473684,0.29601518026565465
9,26,7,"regular","False",14,7,0,14,16,1,1,6,40,26.9,29,"Win",0.5454545454545454,0.64,"Texas_2023",1.4,0.519774011299435
10,23,7,"regular","False",10,7,10,3,18,1,2,10,67,32.12,3,"Win",0.13333333333333333,0.5135135135135135,"Texas_2023",1.0,0.4811715481171548
13,26,7,"regular","False",10,16,24,7,27,0,1,9,74,33.0,50,"Win",0.2727272727272727,0.59375,"Texas_2023",1.34375,0.571969696969697
14,18,7,"regular","True",21,14,7,7,33,0,1,7,67,40.1,28,"Win",0.625,0.7659574468085106,"Texas_2023",0.851063829787234,0.2990936555891239
1,26,4,"regular","False",7,24,14,7,26,0,1,3,25,30.72,52,"Win",0.5,0.7575757575757576,"Texas_2024",1.2424242424242424,0.3486238532110092
3,26,2,"regular","False",14,14,14,14,24,1,1,7,59,28.98,49,"Win",0.3,0.78125,"Texas_2024",1.09375,0.30456026058631924
4,26,1,"regular","False",21,7,9,14,26,0,2,7,55,33.55,48,"Win",0.5384615384615384,0.5172413793103449,"Texas_2024",1.793103448275862,0.48088531187122735
5,26,1,"regular","False",7,7,7,14,21,2,0,8,65,25.05,22,"Win",0.5555555555555556,0.8387096774193549,"Texas_2024",1.0,0.37858508604206503
8,5,1,"regular","False",0,0,15,0,19,3,1,8,41,29.57,-15,"Loss",0.13333333333333333,0.5714285714285714,"Texas_2024",0.5510204081632653,0.11196911196911197
11,26,5,"regular","False",14,21,7,7,23,1,0,7,70,27.9,32,"Win",0.45454545454545453,0.6666666666666666,"Texas_2024",0.9393939393939394,0.3736654804270463
13,26,3,"regular","False",7,17,0,7,28,2,0,5,40,34.5,17,"Win",0.42857142857142855,0.6451612903225806,"Texas_2024",1.4838709677419355,0.5678733031674208
15,5,2,"regular","True",3,3,0,10,21,1,2,11,94,28.02,-3,"Loss",0.3333333333333333,0.5869565217391305,"Texas_2024",0.6086956521739131,0.07969151670951156
17,12,5,"post","False",7,21,3,7,26,0,1,2,10,32.95,14,"Win",0.5,0.7083333333333334,"Texas_2024",2.0,0.5910931174089069
17,8,5,"post","True",0,7,7,0,20,1,1,5,54,28.37,-14,"Loss",0.3333333333333333,0.5897435897435898,"Texas_2024",0.7435897435897436,0.17008797653958943
2,26,11,"regular","False",13,15,7,7,30,0,1,9,85,29.52,7,"Win",0.5,0.75,"UCLA_2014",0.9318181818181818,0.26666666666666666
6,26,8,"regular","False",0,7,7,14,24,0,1,3,29,27.08,-2,"Loss",0.4166666666666667,0.7272727272727273,"UCLA_2014",2.272727272727273,0.3374384236453202
7,12,18,"regular","False",0,10,0,20,31,1,1,7,81,37.18,-12,"Loss",0.5789473684210527,0.7105263157894737,"UCLA_2014",1.4210526315789473,0.593128390596745
10,12,22,"regular","False",0,3,14,0,21,1,0,11,118,38.15,10,"Win",0.47619047619047616,0.7307692307692307,"UCLA_2014",2.269230769230769,0.5891304347826087
13,19,9,"regular","False",14,10,14,0,24,1,1,7,63,30.6,18,"Win",0.5625,0.7096774193548387,"UCLA_2014",1.3870967741935485,0.2928416485900217
14,26,8,"regular","False",7,3,0,0,17,0,1,4,38,22.03,-21,"Loss",0.35714285714285715,0.4878048780487805,"UCLA_2014",0.6341463414634146,0.3816793893129771
17,11,14,"post","True",17,14,3,6,16,1,0,15,128,24.6,5,"Win",0.4666666666666667,0.5,"UCLA_2014",1.625,0.708779443254818
1,26,13,"regular","False",7,10,14,3,25,0,0,7,75,25.77,18,"Win",0.5384615384615384,0.7567567567567568,"UCLA_2015",0.918918918918919,0.30218687872763417
3,19,10,"regular","False",0,3,7,14,18,0,3,6,75,19.38,1,"Win",0.1111111111111111,0.4782608695652174,"UCLA_2015",1.6521739130434783,0.736318407960199
5,26,7,"regular","False",0,10,0,13,17,0,1,6,49,22.22,-15,"Loss",0.21428571428571427,0.55,"UCLA_2015",0.7,0.18128654970760233
8,20,26,"regular","False",10,16,14,0,31,1,0,9,74,30.87,16,"Win",0.5625,0.7083333333333334,"UCLA_2015",0.875,0.3036649214659686
9,26,24,"regular","False",7,14,7,7,16,2,0,10,101,18.92,4,"Win",0.42857142857142855,0.5757575757575758,"UCLA_2015",0.7878787878787878,0.345
11,26,19,"regular","False",6,10,0,11,30,2,0,13,75,27.42,-4,"Loss",0.631578947368421,0.5789473684210527,"UCLA_2015",0.5614035087719298,0.3862815884476534
2,26,26,"regular","False",7,21,0,14,30,1,0,9,74,33.63,21,"Win",0.6153846153846154,0.6153846153846154,"UCLA_2016",1.0256410256410255,0.43887775551102204
4,7,26,"regular","False",7,3,0,3,16,1,0,5,45,27.42,-9,"Loss",0.4666666666666667,0.6666666666666666,"UCLA_2016",1.2222222222222223,0.23692307692307693
5,26,26,"regular","False",14,0,10,21,20,0,0,5,60,28.47,21,"Win",0.3333333333333333,0.5405405405405406,"UCLA_2016",0.8648648648648649,0.2631578947368421
8,19,26,"regular","False",21,0,14,10,29,1,4,3,35,23.82,-7,"Loss",0.375,0.5633802816901409,"UCLA_2016",0.22535211267605634,0.09019607843137255
11,26,26,"regular","False",21,3,7,7,25,2,1,9,82,26.78,14,"Win",0.4,0.5208333333333334,"UCLA_2016",0.6041666666666666,0.36711711711711714
12,13,26,"regular","False",7,7,0,0,10,0,0,3,44,16.22,-22,"Loss",0.18181818181818182,0.5,"UCLA_2016",0.59375,0.20676691729323307
1,26,26,"regular","False",3,7,7,28,28,3,0,7,56,23.63,1,"Win",0.375,0.5932203389830508,"UCLA_2017",0.423728813559322,0.11371841155234658
2,26,26,"regular","False",14,21,14,7,25,0,0,10,83,23.92,33,"Win",0.7777777777777778,0.8275862068965517,"UCLA_2017",0.896551724137931,0.2613861386138614
5,26,26,"regular","False",7,7,7,6,25,0,1,9,85,30.32,4,"Win",0.5625,0.6222222222222222,"UCLA_2017",0.7777777777777778,0.20342612419700215
8,26,26,"regular","False",14,0,10,7,22,0,0,7,67,29.65,17,"Win",0.4666666666666667,0.5833333333333334,"UCLA_2017",1.0277777777777777,0.3480392156862745
11,26,26,"regular","False",7,13,14,10,25,0,1,5,39,23.87,7,"Win",0.375,0.5555555555555556,"UCLA_2017",0.7333333333333333,0.33507853403141363
13,26,26,"regular","False",7,10,7,6,24,1,0,7,64,26.75,3,"Win",0.35714285714285715,0.75,"UCLA_2017",1.0277777777777777,0.14935064935064934
17,26,26,"post","True",3,14,0,0,14,1,0,8,73,24.78,-18,"Loss",0.23076923076923078,0.6176470588235294,"UCLA_2017",0.7352941176470589,0.18956043956043955
1,26,26,"regular","False",10,0,7,0,15,0,1,6,26,25.65,-9,"Loss",0.4,0.6216216216216216,"UCLA_2018",0.8378378378378378,0.47058823529411764
3,26,26,"regular","False",0,7,7,0,14,2,2,11,96,20.05,-24,"Loss",0.1,0.4166666666666667,"UCLA_2018",1.2916666666666667,0.44074074074074077
6,10,26,"regular","False",0,7,3,14,20,0,1,4,45,21.85,-7,"Loss",0.5714285714285714,0.7105263157894737,"UCLA_2018",0.7105263157894737,0.35545023696682465
8,26,26,"regular","False",7,10,7,7,23,1,0,12,103,32.7,1,"Win",0.4444444444444444,0.6285714285714286,"UCLA_2018",1.3428571428571427,0.33260869565217394
9,23,26,"regular","False",7,0,3,0,17,1,2,5,40,26.3,-31,"Loss",0.3125,0.5,"UCLA_2018",0.65,0.436426116838488
12,26,26,"regular","False",14,7,0,13,25,0,1,2,15,32.97,7,"Win",0.5384615384615384,0.5909090909090909,"UCLA_2018",2.3636363636363638,0.6534446764091858
13,26,26,"regular","False",6,14,16,6,31,1,1,6,63,28.85,-7,"Loss",0.21428571428571427,0.6170212765957447,"UCLA_2018",0.7872340425531915,0.11742424242424243
2,26,26,"regular","False",7,0,7,0,16,2,0,7,52,21.73,-9,"Loss",0.35714285714285715,0.6857142857142857,"UCLA_2019",0.9142857142857143,0.23754789272030652
3,5,26,"regular","False",0,7,7,0,21,0,2,6,38,28.37,-34,"Loss",0.23076923076923078,0.5769230769230769,"UCLA_2019",1.4230769230769231,0.3536977491961415
6,26,26,"regular","False",0,10,14,7,27,0,0,2,25,35.28,-17,"Loss",0.631578947368421,0.6585365853658537,"UCLA_2019",1.170731707317073,0.5203252032520326
9,24,26,"regular","False",14,14,14,0,27,3,0,9,47,38.5,10,"Win",0.5,0.6956521739130435,"UCLA_2019",2.4782608695652173,0.5521628498727735
10,26,26,"regular","False",17,0,7,7,24,0,1,8,95,34.45,17,"Win",0.46153846153846156,0.75,"UCLA_2019",1.6428571428571428,0.4694835680751174
14,26,26,"regular","False",7,3,8,0,24,0,1,5,46,29.37,-10,"Loss",0.3333333333333333,0.6458333333333334,"UCLA_2019",0.7291666666666666,0.14463840399002495
11,26,26,"regular","False",7,20,0,7,23,0,1,6,50,33.7,24,"Win",0.4666666666666667,0.5384615384615384,"UCLA_2020",2.076923076923077,0.5545454545454546
13,26,26,"regular","False",3,17,0,7,23,0,0,6,43,31.52,17,"Win",0.35714285714285715,0.6,"UCLA_2020",2.8,0.6853658536585366
15,15,26,"regular","False",7,14,14,3,27,1,2,6,45,28.33,-5,"Loss",0.46153846153846156,0.8333333333333334,"UCLA_2020",1.1944444444444444,0.33697632058287796
16,26,26,"regular","False",3,0,14,17,27,1,0,8,70,30.52,-1,"Loss",0.38461538461538464,0.7391304347826086,"UCLA_2020",2.217391304347826,0.6024844720496895
1,26,26,"regular","False",24,7,13,0,20,0,0,7,85,29.28,34,"Win",0.3333333333333333,0.5454545454545454,"UCLA_2021",1.9545454545454546,0.6224489795918368
1,16,26,"regular","False",0,14,10,14,19,0,1,8,73,29.77,11,"Win",0.5384615384615384,0.5625,"UCLA_2021",2.9375,0.44680851063829785
3,26,13,"regular","False",7,3,7,20,17,2,0,5,29,19.67,-3,"Loss",0.4,0.5833333333333334,"UCLA_2021",1.2083333333333333,0.29620253164556964
5,26,20,"regular","False",3,20,0,0,23,1,0,8,89,34.7,-19,"Loss",0.45,0.65625,"UCLA_2021",1.625,0.45852534562211983
8,10,26,"regular","False",14,3,0,14,28,1,2,8,50,31.28,-3,"Loss",0.5263157894736842,0.5217391304347826,"UCLA_2021",0.9782608695652174,0.3125
11,26,26,"regular","False",0,10,20,14,27,0,1,9,67,27.25,24,"Win",0.4,0.6923076923076923,"UCLA_2021",1.5769230769230769,0.4870259481037924
13,26,26,"regular","False",3,14,10,15,26,1,0,6,47,32.32,28,"Win",0.6923076923076923,0.6785714285714286,"UCLA_2021",1.5714285714285714,0.6322869955156951
1,26,26,"regular","False",7,17,7,14,29,1,1,9,60,34.8,28,"Win",0.5263157894736842,0.7446808510638298,"UCLA_2022",0.9574468085106383,0.42971246006389774
2,26,26,"regular","False",14,17,7,7,28,0,1,6,65,24.2,38,"Win",0.4444444444444444,0.7666666666666667,"UCLA_2022",1.2666666666666666,0.4536082474226804
3,26,26,"regular","False",6,7,10,9,23,2,0,4,42,27.05,1,"Win",0.5384615384615384,0.6666666666666666,"UCLA_2022",1.2333333333333334,0.3538083538083538
5,15,26,"regular","False",9,17,14,0,27,0,0,7,39,28.6,8,"Win",0.7142857142857143,0.7272727272727273,"UCLA_2022",1.1818181818181819,0.3687374749498998
6,11,18,"regular","False",7,7,14,14,21,0,1,11,68,26.15,10,"Win",0.5555555555555556,0.782608695652174,"UCLA_2022",1.6521739130434783,0.4043824701195219
9,26,12,"regular","False",14,10,7,7,26,1,0,6,50,28.55,25,"Win",0.3333333333333333,0.6206896551724138,"UCLA_2022",1.5517241379310345,0.6195028680688337
11,26,12,"regular","False",0,14,7,7,26,1,0,4,23,25.67,-6,"Loss",0.3333333333333333,0.6666666666666666,"UCLA_2022",0.9487179487179487,0.47198275862068967
12,7,16,"regular","False",14,7,10,14,27,1,3,6,35,24.67,-3,"Loss",0.5384615384615384,0.6052631578947368,"UCLA_2022",0.9736842105263158,0.39766081871345027
17,26,18,"post","True",7,14,7,7,19,1,4,4,45,22.88,-2,"Loss",0.5,0.6666666666666666,"UCLA_2022",0.8181818181818182,0.31263858093126384
1,26,26,"regular","False",7,7,0,13,19,0,3,8,55,25.17,14,"Win",0.5833333333333334,0.5862068965517241,"UCLA_2023",1.0689655172413792,0.3669064748201439
3,26,24,"regular","False",35,10,14,0,22,0,1,3,20,23.78,52,"Win",0.5,0.5882352941176471,"UCLA_2023",2.2941176470588234,0.6579804560260586
6,13,26,"regular","False",0,9,3,13,24,0,2,8,60,38.25,8,"Win",0.32,0.5,"UCLA_2023",1.2045454545454546,0.3842887473460722
9,26,23,"regular","False",0,7,7,14,25,2,2,9,85,33.23,12,"Win",0.5384615384615384,0.7142857142857143,"UCLA_2023",1.6071428571428572,0.44763860369609854
11,26,26,"regular","False",0,0,0,7,15,1,0,9,86,23.1,-10,"Loss",0.2727272727272727,0.5238095238095238,"UCLA_2023",1.7619047619047619,0.61
13,26,26,"regular","False",0,7,0,0,23,2,2,5,41,29.98,-26,"Loss",0.42105263157894735,0.6382978723404256,"UCLA_2023",0.7659574468085106,0.18469656992084432
3,26,26,"regular","False",0,7,3,3,16,1,1,7,74,28.43,-29,"Loss",0.25,0.625,"UCLA_2024",1.0833333333333333,0.40336134453781514
5,8,26,"regular","False",3,7,3,0,11,0,2,9,86,26.47,-21,"Loss",0.1,0.5416666666666666,"UCLA_2024",1.0,0.27325581395348836
7,26,26,"regular","False",7,3,0,7,18,0,3,10,105,29.03,-4,"Loss",0.46153846153846156,0.6944444444444444,"UCLA_2024",0.7222222222222222,0.1094224924012158
11,26,26,"regular","False",0,17,0,3,23,1,2,9,84,37.55,3,"Win",0.6428571428571429,0.6176470588235294,"UCLA_2024",1.1470588235294117,0.5096618357487923
13,26,26,"regular","False",3,0,10,0,16,0,0,8,65,30.95,-6,"Loss",0.2727272727272727,0.6896551724137931,"UCLA_2024",0.896551724137931,0.29521276595744683
14,26,26,"regular","False",3,3,7,7,20,0,0,8,70,37.23,7,"Win",0.5,0.65,"UCLA_2024",0.8,0.20385674931129477
1,26,15,"regular","False",21,10,21,0,37,2,0,9,76,38.73,39,"Win",0.6111111111111112,0.6829268292682927,"USC_2014",1.5609756097560976,0.39514978601997147
5,26,18,"regular","False",7,14,0,14,26,0,0,14,124,34.55,25,"Win",0.42105263157894735,0.7272727272727273,"USC_2014",1.4545454545454546,0.43383947939262474
6,26,16,"regular","False",7,10,3,14,28,0,0,9,60,37.3,-4,"Loss",0.4782608695652174,0.6222222222222222,"USC_2014",1.1111111111111112,0.4462474645030426
8,26,22,"regular","False",28,7,21,0,21,1,0,7,85,23.87,28,"Win",0.36363636363636365,0.6785714285714286,"USC_2014",1.1785714285714286,0.40037593984962405
12,26,26,"regular","False",21,10,0,7,29,0,1,14,159,30.85,8,"Win",0.5625,0.7380952380952381,"USC_2014",0.8333333333333334,0.17555555555555555
14,26,26,"regular","False",21,14,14,0,35,0,0,6,45,37.65,35,"Win",0.7222222222222222,0.8,"USC_2014",1.325,0.35528596187175043
